relative_path,physical_path,runtime_alias_path,size_bytes,sha256
04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ h _ W_m.K_final_selected_input_output.xlsx,26776,3ae534db7d65de7fa7b41816660711122ecc3af94c7ffb2245b10d7ef5e8b160
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.csv,310139,844c7eb76fa6f901622e2c4408d3e6e3a95c3f909e5ee8b05696c61baf594f49
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_candidate_repeated_rows.xlsx,172108,e11b34c270e03b4d04e50c9607e59a71cac9d894dc67437e431300a534f43dff
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.csv,19964,b3eb186639801a4a8509b1ba83c8137ed77856d3cae4e7ae980cb63159908fe2
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_feature_rank.xlsx,12907,f45cac26fcafd1b3aba6119bd927ba9e3910a0944a0eac270f7bbe3a7f576ddf
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.csv,130333,1d71894f43f8554316d808aa8363dbfc5ba29d5c58168f236d2a3cc84bce9cb6
04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating rate _ °C_s_final_selected_input_output.xlsx,59562,9a3ff929648a3be881a775e554715d43e9da5713bf87815a7b8a8100f6e0bcdd
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.csv,309741,24d082266ce611f0fe97beba647dbd5b47d5f1291af3c2138a0c88267f8b4911
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_candidate_repeated_rows.xlsx,172119,0f91698d0fae22fcdf7e218bdcf56cf108ef886c932bcde853bcff71d22ec08b
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.csv,20072,449793ca593758ec9ec548d41fb63d58e082533d6c5b62a838c8823b47075391
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_feature_rank.xlsx,12924,1747a12d6aa375b27ce1ab9f8b310ad69f79f42dc0af88d748c1c72ffbed8a52
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.csv,134437,4a6e70dcfb8c88f9be3d71749cf16a6e5d87509a194bb6aabea7f7afdfcc57b0
04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Heating Temp _ °C_s_final_selected_input_output.xlsx,62728,b14eb0574a84920671fcc637b6fdeccb5ac8d191d1dc6996ed58281404b072ef
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.csv,309813,aa16cb0b945a9cf2d11e00473fa7204e1bc2dd35df466decf769092ecb10cdac
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_candidate_repeated_rows.xlsx,172149,7ae9308b821cdae6bf3ee80f8eb41d6c143088a1aaf3abcd7dd741c275245d89
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.csv,20099,f8a04a3472dddf5c3d9f8f89916f5c4d62338a6d37670630566e23614e49e9bf
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_feature_rank.xlsx,12857,b53025ed8990adb980427e5eb64da2a845976689278868b7d48f2b8c827f6a95
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.csv,127546,e5cfa771dd781d1e58c5ad5d21295c32e4b4c4494870d6416b17080f6c49527e
04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Thermal characteristics _ Thermal conductivity _ W_m.K_final_selected_input_output.xlsx,57952,067129aa93247a631c08ad3a02227f9512c185ff01842f9ae0e51132558863cb
04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.csv,268136,6ddccb1f0a15f8f13533bfb3e31c169b6a11d22f6538234c8e888b5d5c183f0d
04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_candidate_repeated_rows.xlsx,151746,4a606efe189c9cbf24c4236d274477ba63606f25b491f582a42dbf99f23d9125
04_FinalSelectedDatasets\Total energy_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_feature_rank.csv,19876,fda17c5e72a471044c8ac290c8bc75c42c90dda394f65bf010bbe88197168969
04_FinalSelectedDatasets\Total energy_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_feature_rank.xlsx,12929,546b7b93f0534dbe105ff66b5382224adc003790ae1919c27e64c0603b37b364
04_FinalSelectedDatasets\Total energy_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_final_selected_input_output.csv,114606,d6627a58eed0c90d072dbe1dbdf3db443d9cc3102065fd89476d72b8c5cef97d
04_FinalSelectedDatasets\Total energy_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Total energy_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Total energy_final_selected_input_output.xlsx,55045,a5453778dbe05ffcf77c13d39753a2ea6618b6ccf4a7bede00b8e5016daab8a1
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.csv,878769,c0668ae98482625f1e1076a95fccf124d91d3e76d7f98a16a128754d41a555d2
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_candidate_repeated_rows.xlsx,374006,d6fc548ded2c0f90ba73f52ca3ec61b73db06406b8274fd1afb74f387e0e4cbb
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.csv,18542,0d7e56fe73da24463d7e557643e8a22844ce24ec5688c41320cf2e7f0f075c5c
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_feature_rank.xlsx,12197,6dd216e7733f866c4a52de98691716ad68983d8a6d7a1779cbe379f5c2f5e464
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.csv,254933,e0a76a4194bc8f39db00b0ebb0226d7bd69e2e27c185c6606ba56ef6233e67f4
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 300-3000 Hz _ AVG_final_selected_input_output.xlsx,107012,caac6b819ca544ebfd57f1292ba44bde7ca666d8720a9593b89d005b3a55e245
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.csv,878164,bd0c37cff4028027e4fe9c77b16965b0bb8da42e149197020d5a043c410a6755
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_candidate_repeated_rows.xlsx,373681,111e8e29b4fc7af0a114a2481318693a1e680e7625af74668cd9331ee4c9abea
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.csv,18531,40d941ad5e4ebda5a48054dca1f7ef37edab762554872219bb8f905e4271254c
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_feature_rank.xlsx,12242,8e326a5578caa6c93d0523b3db3943331d129adaf69d4730548227f3f1569ba8
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.csv,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.csv,248414,21c0162546804f8df888a26a2dc2ff68ee1eb58246e549c78812b12079fc3c62
04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\2026-06-22\a2f23dee1d9a824b840a0175ca9a1f4b-https-app-notion-com-p\experiments\lab_001_xy_connection_20260626\results\TRAIN-REPLAY-001\TRAIN-REPLAY-001-20260731-001\generated_outputs\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.xlsx,C:\Users\chuck\Documents\Codex\_runlinks\TR1\04_FinalSelectedDatasets\Vibrational response _ FRF (g_N) _ 3000-6500 Hz _ AVG_final_selected_input_output.xlsx,104137,e9efa363f285ec745b20ddf45befbff033cc1b5508d685d2d59a42a4784bfe2d
