work_id,track,purpose,position_in_full_pipeline,planned_scope,last_completed_run,currently_active_run,execution_status,calculation_scope,qa_status,scientific_status,notebook_integration_status,regression_status,submission_status,source_files,result_files,config_and_environment,evidence_hash,confirmed_conclusion,claim_boundary,remaining_problem,next_gate,owner_session,last_verified_at,primary_evidence_path,release_status
SG009_L28,research_support_or_archive,Audited result root: SG009_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG010_L28,research_support_or_archive,Audited result root: SG010_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG011_L28,research_support_or_archive,Audited result root: SG011_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG012_L28,research_support_or_archive,Audited result root: SG012_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG013_L28,research_support_or_archive,Audited result root: SG013_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG014_L28,research_support_or_archive,Audited result root: SG014_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG015_L28,research_support_or_archive,Audited result root: SG015_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG016_L28,research_support_or_archive,Audited result root: SG016_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG017_L28,research_support_or_archive,Audited result root: SG017_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,edge_checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG018_L28,research_support_or_archive,Audited result root: SG018_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG019_L28,research_support_or_archive,Audited result root: SG019_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,checkpoints,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG020_L28,research_support_or_archive,Audited result root: SG020_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG021_L28,research_support_or_archive,Audited result root: SG021_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG022_L28,research_support_or_archive,Audited result root: SG022_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG023_L28,research_support_or_archive,Audited result root: SG023_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG024_L28,research_support_or_archive,Audited result root: SG024_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
SG025_L28,research_support_or_archive,Audited result root: SG025_L28,S4-S9 evidence surface; exact lifecycle requires producer evidence,read-only reconciled from actual result root,,,unresolved_no_audited_evidence,not inferred beyond artifact evidence,no_independent_qa_found,unresolved,not_inferred_from_artifact_presence,not independently replayed by handoff,not_merged_or_no_packet_found,,,see manifest/config evidence if present,,artifact existence only; report claims separately bounded,No scientific conclusion inferred solely from result folder existence.,requires direct report/QA review where status is not explicit,owner review / evidence reconciliation,research control tower unless explicitly UI/demo,2026-07-31T11:26:55+09:00,,not_merged_or_no_packet_found
